worker_id,date,temperature,humidity,rain_mm,precipitation_mm,aqi,uv_index,cloud_cover,severity_score,insurance_applicable,claim_amount
W0245,2024-10-23 17:04:20.064563,21.7,72.3,0.0,0.0,16,1.1,38.1,0.0,0,0.0
W0246,2025-09-21 17:04:20.064563,20.3,66.3,0.0,0.0,15,0.0,65.1,0.0,0,0.0
W0247,2024-07-31 17:04:20.064563,18.5,88.6,0.0,0.0,40,0.0,69.6,0.0,0,0.0
W0248,2025-10-23 17:04:20.064563,42.7,54.0,0.0,0.0,24,0.3,44.5,15.400000000000006,1,93.61
W0249,2025-10-29 17:04:20.064563,29.0,66.5,0.0,0.0,15,0.8,22.4,0.0,0,0.0
W0250,2025-07-15 17:04:20.064563,12.4,85.8,1.2,1.2,15,0.0,43.8,0.0,0,0.0
W0251,2024-11-21 17:04:20.064563,34.2,68.7,12.8,12.8,15,0.0,47.4,3.2,0,0.0
W0252,2025-07-15 17:04:20.064563,45.0,47.8,0.0,0.0,26,1.4,95.4,20.0,1,500.42
W0253,2025-05-08 17:04:20.064563,35.3,49.3,0.0,0.0,45,0.2,56.9,0.5999999999999943,0,0.0
W0254,2024-09-28 17:04:20.064563,9.8,95.8,0.0,0.0,38,0.0,97.0,0.0,0,0.0
W0255,2024-06-22 17:04:20.064563,20.2,66.2,0.0,0.0,15,0.0,57.7,0.0,0,0.0
W0256,2024-06-25 17:04:20.064563,37.7,60.4,3.2,3.2,43,0.2,14.5,5.400000000000006,0,0.0
W0257,2026-01-21 17:04:20.064563,17.9,80.5,0.0,0.0,51,0.0,38.4,0.0,0,0.0
W0258,2025-06-02 17:04:20.064563,29.4,61.5,0.0,0.0,15,0.0,79.2,0.0,0,0.0
W0259,2025-03-15 17:04:20.064563,32.7,60.6,0.0,0.0,21,0.0,42.2,0.0,0,0.0
W0260,2025-05-25 17:04:20.064563,15.7,86.8,0.0,0.0,15,0.1,10.0,0.0,0,0.0
W0261,2025-05-12 17:04:20.064563,24.4,82.3,0.0,0.0,15,0.5,9.6,0.0,0,0.0
W0262,2025-07-09 17:04:20.064563,-5.0,100.0,0.0,4.6,15,0.0,23.7,15.0,1,107.31
W0263,2024-05-12 17:04:20.064563,14.8,86.3,0.0,0.0,15,0.0,56.5,0.0,0,0.0
W0264,2026-02-05 17:04:20.064563,22.5,83.9,2.1,2.1,34,0.1,83.0,0.0,0,0.0
W0265,2026-01-16 17:04:20.064563,12.5,95.2,3.4,3.4,15,0.0,53.4,0.0,0,0.0
W0266,2026-01-08 17:04:20.064563,41.3,43.7,6.1,6.1,15,0.0,74.6,12.599999999999994,0,0.0
W0267,2024-06-26 17:04:20.064563,10.7,92.7,7.6,7.6,15,1.8,64.6,0.0,0,0.0
W0268,2024-05-19 17:04:20.064563,20.6,77.6,0.0,0.0,45,0.0,52.4,0.0,0,0.0
W0269,2025-05-04 17:04:20.064563,26.3,75.6,0.0,0.0,20,1.0,21.5,0.0,0,0.0
W0270,2025-02-28 17:04:20.064563,39.4,47.2,0.0,0.0,34,0.0,88.3,8.799999999999997,1,81.88
W0271,2024-07-07 17:04:20.064563,10.6,90.1,0.0,0.0,23,0.0,27.6,0.0,0,0.0
W0272,2024-11-27 17:04:20.064563,36.6,74.7,0.0,0.0,15,0.0,25.3,4.751000000000004,0,0.0
W0273,2024-09-30 17:04:20.064563,25.1,81.7,4.8,4.8,15,0.0,25.8,0.0,0,0.0
W0274,2024-09-28 17:04:20.064563,15.2,79.6,0.0,0.0,50,0.0,9.6,0.0,0,0.0
W0275,2025-09-18 17:04:20.064563,29.6,71.3,0.0,0.0,15,0.3,49.9,0.0,0,0.0
W0276,2025-06-20 17:04:20.064563,27.0,70.7,0.0,0.0,15,0.6,32.8,0.0,0,0.0
W0277,2024-08-08 17:04:20.064563,19.0,85.4,0.0,0.0,15,0.0,52.2,0.0,0,0.0
W0278,2025-05-24 17:04:20.064563,25.7,72.8,3.3,3.3,15,0.0,45.3,0.0,0,0.0
W0279,2024-09-21 17:04:20.064563,21.1,90.2,0.0,0.0,39,0.6,52.0,0.0,0,0.0
W0280,2024-12-28 17:04:20.064563,26.1,74.3,0.0,0.0,16,0.8,29.8,0.0,0,0.0
W0281,2025-07-04 17:04:20.064563,31.6,61.9,0.0,0.0,36,1.6,81.5,0.0,0,0.0
W0282,2024-11-28 17:04:20.064563,40.9,59.1,0.0,0.0,20,2.0,53.4,11.799999999999997,1,73.8
W0283,2024-06-03 17:04:20.064563,12.6,93.4,0.0,0.0,20,0.5,20.8,0.0,0,0.0
W0284,2025-06-14 17:04:20.064563,45.0,43.7,0.0,0.0,23,0.7,90.2,20.0,1,205.74
W0285,2025-10-02 17:04:20.064563,5.5,100.0,1.9,1.9,46,0.5,10.9,0.0,0,0.0
W0286,2024-06-26 17:04:20.064563,23.5,73.8,10.1,10.1,15,2.6,73.3,2.525,0,0.0
W0287,2024-05-08 17:04:20.064563,30.9,63.8,2.0,2.0,38,1.5,67.8,0.0,0,0.0
W0288,2026-01-14 17:04:20.064563,27.8,62.4,0.0,0.0,41,2.9,7.3,0.0,0,0.0
W0289,2025-09-22 17:04:20.064563,18.8,74.3,3.9,3.9,15,0.8,90.2,0.0,0,0.0
W0290,2024-04-02 17:04:20.064563,22.9,65.6,0.0,0.0,19,2.9,31.6,0.0,0,0.0
W0291,2024-06-21 17:04:20.064563,20.1,66.0,0.0,0.0,15,2.2,74.1,0.0,0,0.0
W0292,2024-11-15 17:04:20.064563,19.1,72.5,1.8,1.8,43,3.4,27.7,0.0,0,0.0
W0293,2024-09-04 17:04:20.064563,33.5,58.0,0.0,0.0,15,0.6,52.6,0.0,0,0.0
W0294,2025-05-08 17:04:20.064563,28.6,68.2,0.0,0.0,15,1.5,97.2,0.0,0,0.0
W0295,2025-07-28 17:04:20.064563,18.1,80.2,0.0,0.0,16,3.1,61.1,0.0,0,0.0
W0296,2025-07-23 17:04:20.064563,34.0,35.4,0.0,0.0,15,1.6,29.6,0.0,0,0.0
W0297,2024-10-22 17:04:20.064563,28.1,83.6,4.3,4.3,15,2.9,45.8,0.0,0,0.0
W0298,2025-05-02 17:04:20.064563,33.1,71.2,0.0,0.0,45,2.7,67.6,0.18600000000000053,0,0.0
W0299,2024-05-17 17:04:20.064563,31.3,67.5,0.0,0.0,35,3.3,44.5,0.0,0,0.0
W0300,2024-09-02 17:04:20.064563,16.7,100.0,0.0,0.0,15,2.2,91.1,0.0,0,0.0
W0301,2025-04-10 17:04:20.064563,19.4,71.1,0.0,0.0,39,2.7,86.7,0.0,0,0.0
W0302,2024-03-20 17:04:20.064563,32.5,80.2,2.1,2.1,60,3.9,14.7,1.2750000000000004,0,0.0
W0303,2025-04-21 17:04:20.064563,31.1,53.7,1.0,1.0,27,3.5,78.5,0.0,0,0.0
W0304,2024-12-14 17:04:20.064563,24.8,75.2,0.0,0.0,52,1.4,94.2,0.0,0,0.0
W0305,2025-06-26 17:04:20.064563,26.2,58.0,0.0,0.0,41,3.8,31.7,0.0,0,0.0
W0306,2025-01-04 17:04:20.064563,37.8,53.5,0.0,0.0,18,4.9,23.8,5.599999999999994,0,0.0
W0307,2025-05-25 17:04:20.064563,19.1,85.2,3.9,3.9,20,3.5,1.0,0.0,0,0.0
W0308,2026-03-01 17:04:20.064563,30.5,62.7,2.1,2.1,31,3.5,11.6,0.0,0,0.0
W0309,2025-10-08 17:04:20.064563,23.0,82.7,4.7,4.7,15,2.9,96.1,0.0,0,0.0
W0310,2026-01-24 17:04:20.064563,22.8,76.8,6.7,6.7,15,5.1,39.1,0.0,0,0.0
W0311,2025-07-29 17:04:20.064563,36.0,50.8,0.0,0.0,15,3.7,38.7,2.0,0,0.0
W0312,2024-08-23 17:04:20.064563,33.3,54.5,0.0,0.0,15,4.3,26.7,0.0,0,0.0
W0313,2024-09-28 17:04:20.064563,33.1,68.4,0.3,0.3,15,5.0,16.4,0.0,0,0.0
W0314,2025-01-15 17:04:20.064563,38.1,46.4,4.5,4.5,15,3.3,50.9,6.200000000000003,1,102.4
W0315,2024-10-26 17:04:20.064563,25.2,81.3,2.2,2.2,40,5.5,72.3,0.0,0,0.0
W0316,2024-05-16 17:04:20.064563,31.8,74.5,0.0,0.0,15,2.9,55.1,0.40500000000000014,0,0.0
W0317,2025-11-01 17:04:20.064563,21.9,60.5,0.0,0.0,38,5.4,3.5,0.0,0,0.0
W0318,2025-09-24 17:04:20.064563,28.2,79.0,0.0,0.0,43,3.4,80.3,0.0,0,0.0
W0319,2024-05-19 17:04:20.064563,23.7,95.1,0.0,0.0,42,0.8,93.2,0.0,0,0.0
W0320,2025-02-02 17:04:20.064563,26.0,73.6,2.7,2.7,15,3.6,44.0,0.0,0,0.0
W0321,2024-05-15 17:04:20.064563,31.0,69.6,0.1,0.1,51,3.4,36.6,0.0,0,0.0
W0322,2024-05-08 17:04:20.064563,16.8,95.1,0.0,0.0,38,5.9,23.0,0.0,0,0.0
W0323,2025-11-06 17:04:20.064563,45.0,39.7,0.0,0.0,46,3.4,30.2,20.0,1,153.46
W0324,2025-07-19 17:04:20.064563,14.9,89.4,0.0,0.0,67,5.1,64.4,0.0,0,0.0
W0325,2025-08-14 17:04:20.064563,12.9,77.6,0.0,0.0,46,2.6,77.0,0.0,0,0.0
W0326,2025-09-12 17:04:20.064563,36.6,56.5,0.0,0.0,15,6.2,33.2,3.200000000000003,0,0.0
W0327,2024-08-26 17:04:20.064563,32.9,65.6,1.3,1.3,42,3.9,34.0,0.0,0,0.0
W0328,2024-05-15 17:04:20.064563,31.2,68.3,0.0,0.0,15,5.4,45.1,0.0,0,0.0
W0329,2025-08-20 17:04:20.064563,31.3,73.7,0.0,0.0,31,6.9,17.0,0.24050000000000032,0,0.0
W0330,2024-06-08 17:04:20.064563,24.9,64.9,0.0,0.0,22,4.1,92.7,0.0,1,46.91
W0331,2024-09-24 17:04:20.064563,16.0,80.6,0.0,0.0,33,3.1,70.5,0.0,0,0.0
W0332,2024-05-27 17:04:20.064563,25.8,90.3,0.0,0.0,15,6.4,43.4,0.0,0,0.0
W0333,2025-11-17 17:04:20.064563,18.2,81.2,1.5,1.5,15,6.9,12.2,0.0,0,0.0
W0334,2024-05-26 17:04:20.064563,34.8,59.9,0.0,0.0,25,1.6,84.9,0.0,0,0.0
W0335,2026-02-07 17:04:20.064563,23.5,74.0,1.4,1.4,27,5.4,48.4,0.0,0,0.0
W0336,2024-11-13 17:04:20.064563,16.7,76.7,0.7,0.7,25,7.1,79.7,0.0,0,0.0
W0337,2025-05-05 17:04:20.064563,21.8,93.6,0.7,0.7,63,8.1,3.3,0.1999999999999993,0,0.0
W0338,2024-07-18 17:04:20.064563,29.1,61.0,8.2,8.2,28,5.7,27.4,0.0,0,0.0
W0339,2025-10-22 17:04:20.064563,19.4,69.7,6.3,6.3,32,5.5,62.2,0.0,0,0.0
W0340,2024-11-25 17:04:20.064563,16.8,80.3,0.7,0.7,28,5.1,48.8,0.0,0,0.0
W0341,2025-10-31 17:04:20.064563,27.4,48.8,0.0,0.0,15,7.3,29.5,0.0,0,0.0
W0342,2025-11-16 17:04:20.064563,27.4,62.3,6.9,6.9,24,5.8,20.1,0.0,0,0.0
W0343,2024-04-27 17:04:20.064563,19.9,70.4,0.0,0.0,75,7.5,30.2,0.0,0,0.0
W0344,2025-12-12 17:04:20.064563,20.3,85.7,20.0,20.0,15,5.6,74.2,5.0,0,0.0
W0345,2024-06-09 17:04:20.064563,27.3,62.3,0.0,0.0,62,7.5,18.4,0.0,0,0.0
W0346,2025-05-21 17:04:20.064563,10.5,100.0,1.1,1.1,62,7.4,59.4,0.0,0,0.0
W0347,2026-01-20 17:04:20.064563,10.9,100.0,9.8,9.8,32,7.0,42.4,0.0,0,0.0
W0348,2025-11-05 17:04:20.064563,17.8,91.1,1.9,1.9,41,5.8,76.3,0.0,0,0.0
W0349,2025-10-17 17:04:20.064563,22.9,73.5,0.0,0.0,22,8.0,20.2,0.0,0,0.0
W0350,2025-09-04 17:04:20.064563,28.1,69.2,0.0,0.0,38,7.4,27.0,0.0,0,0.0
W0351,2025-02-04 17:04:20.064563,39.8,35.1,7.3,7.3,21,6.7,39.9,9.599999999999994,1,61.03
W0352,2024-12-10 17:04:20.064563,33.6,58.3,1.0,1.0,47,6.5,16.7,0.0,0,0.0
W0353,2024-10-13 17:04:20.064563,23.4,66.3,2.4,2.4,15,5.4,46.1,0.0,0,0.0
W0354,2026-02-01 17:04:20.064563,24.8,79.7,0.2,0.2,33,6.7,41.6,0.0,0,0.0
W0355,2025-02-02 17:04:20.064563,15.0,100.0,0.0,0.0,52,4.6,99.0,0.0,0,0.0
W0356,2024-11-17 17:04:20.064563,24.8,77.8,0.0,0.0,31,5.6,59.4,0.0,0,0.0
W0357,2024-12-14 17:04:20.064563,22.1,56.9,0.0,0.0,27,7.2,6.9,0.0,0,0.0
W0358,2025-04-27 17:04:20.064563,28.2,64.0,0.0,0.0,30,6.0,46.0,0.0,0,0.0
W0359,2024-07-30 17:04:20.064563,16.7,86.1,0.0,0.0,41,4.4,87.9,0.0,0,0.0
W0360,2026-02-03 17:04:20.064563,30.2,65.6,8.4,8.4,15,4.8,86.7,0.0,0,0.0
W0361,2026-01-07 17:04:20.064563,40.3,42.2,0.0,0.0,33,3.9,96.2,10.599999999999994,0,0.0
W0362,2025-01-19 17:04:20.064563,23.9,76.6,0.0,0.0,67,5.6,89.4,0.0,0,0.0
W0363,2025-06-29 17:04:20.064563,29.0,54.0,3.1,3.1,49,7.2,17.6,0.0,0,0.0
W0364,2025-02-04 17:04:20.064563,31.9,52.7,0.0,0.0,57,7.3,0.4,0.0,0,0.0
W0365,2024-05-31 17:04:20.064563,21.0,85.0,0.0,0.0,15,5.5,61.6,0.0,0,0.0
W0366,2024-03-27 17:04:20.064563,27.2,59.0,4.0,4.0,34,4.1,70.2,0.0,0,0.0
W0367,2025-06-30 17:04:20.064563,25.1,77.7,0.0,0.0,48,9.5,13.1,3.0,0,0.0
W0368,2025-12-14 17:04:20.064563,26.0,57.3,13.9,13.9,33,8.0,16.7,3.475,0,0.0
W0369,2025-10-15 17:04:20.064563,17.3,100.0,4.1,4.1,66,4.1,96.3,0.0,0,0.0
W0370,2024-06-28 17:04:20.064563,25.2,64.4,0.0,0.0,71,5.6,94.4,0.0,0,0.0
W0371,2024-06-01 17:04:20.064563,30.0,62.8,0.0,0.0,41,7.1,15.7,0.0,0,0.0
W0372,2025-09-19 17:04:20.064563,39.5,54.0,1.7,1.7,38,6.9,24.7,9.0,0,0.0
W0373,2024-10-22 17:04:20.064563,34.6,52.5,0.0,0.0,82,3.7,89.2,0.0,0,0.0
W0374,2025-08-18 17:04:20.064563,45.0,43.9,0.0,0.0,47,5.2,43.5,20.0,1,242.13
W0375,2024-12-14 17:04:20.064563,17.3,89.8,1.8,1.8,29,4.9,79.8,0.0,0,0.0
W0376,2024-07-31 17:04:20.064563,33.7,69.0,0.0,0.0,51,7.4,39.6,0.0,0,0.0
W0377,2025-03-10 17:04:20.064563,26.8,77.7,0.0,0.0,83,4.1,73.6,0.0,0,0.0
W0378,2024-05-27 17:04:20.064563,45.0,40.8,0.0,0.0,38,6.0,39.7,20.0,1,263.14
W0379,2024-11-23 17:04:20.064563,16.9,83.2,8.7,8.7,31,4.1,89.9,0.0,1,38.2
W0380,2025-03-31 17:04:20.064563,16.6,100.0,0.0,0.0,40,7.2,32.6,0.0,0,0.0
W0381,2025-01-03 17:04:20.064563,19.0,91.0,4.2,4.2,68,5.3,52.3,0.0,0,0.0
W0382,2024-08-26 17:04:20.064563,3.8,95.1,0.0,0.0,64,6.4,52.2,0.0,1,30.74
W0383,2025-06-09 17:04:20.064563,19.7,81.4,0.0,0.0,77,5.9,64.9,0.0,0,0.0
W0384,2025-09-25 17:04:20.064563,17.4,80.5,3.9,3.9,83,5.8,30.7,0.0,0,0.0
W0385,2026-03-08 17:04:20.064563,26.5,68.9,2.4,2.4,25,4.8,64.3,0.0,0,0.0
W0386,2025-01-21 17:04:20.064563,28.4,55.1,0.0,0.0,45,7.0,14.1,0.0,0,0.0
W0387,2025-12-04 17:04:20.064563,43.8,40.2,0.0,0.0,52,3.7,89.4,17.599999999999994,1,166.17
W0388,2026-01-16 17:04:20.064563,34.5,76.4,2.1,2.1,58,6.0,14.4,1.4400000000000013,0,0.0
W0389,2025-09-10 17:04:20.064563,19.2,86.9,0.0,0.0,72,5.7,84.0,0.0,0,0.0
W0390,2024-03-26 17:04:20.064563,16.0,61.1,0.0,0.0,52,3.0,69.3,0.0,0,0.0
W0391,2026-01-30 17:04:20.064563,29.9,77.3,17.1,17.1,15,6.2,34.1,4.275,0,0.0
W0392,2025-10-06 17:04:20.064563,11.8,100.0,7.5,7.5,67,7.3,32.7,0.0,0,0.0
W0393,2025-01-18 17:04:20.064563,43.3,41.4,0.0,0.0,74,2.9,96.6,16.599999999999994,1,129.28
W0394,2026-01-26 17:04:20.064563,36.8,62.0,0.0,0.0,70,6.4,19.5,3.5999999999999943,0,0.0
W0395,2024-07-02 17:04:20.064563,20.3,70.9,6.2,6.2,15,5.3,72.3,0.0,0,0.0
W0396,2024-08-02 17:04:20.064563,7.9,93.5,6.6,6.6,76,3.2,18.4,0.0,0,0.0
W0397,2024-12-13 17:04:20.064563,38.5,67.2,0.0,0.0,69,3.7,90.5,7.0,0,0.0
W0398,2024-07-14 17:04:20.064563,23.9,71.5,1.5,1.5,59,2.7,74.2,0.0,0,0.0
W0399,2024-07-05 17:04:20.064563,37.4,35.2,0.0,0.0,50,4.5,93.3,4.799999999999997,0,0.0
W0400,2025-10-05 17:04:20.064563,9.1,95.8,0.0,0.0,54,2.9,87.9,0.0,0,0.0
W0401,2024-08-24 17:04:20.064563,19.0,80.7,1.5,1.5,46,6.5,54.9,0.0,0,0.0
W0402,2024-12-21 17:04:20.064563,25.1,84.4,0.0,0.0,27,5.0,15.2,0.0,0,0.0
W0403,2024-12-31 17:04:20.064563,25.5,71.9,0.0,0.0,51,6.1,22.1,0.0,0,0.0
W0404,2025-11-27 17:04:20.064563,20.5,75.0,0.0,0.0,36,4.8,20.2,0.0,0,0.0
W0405,2024-10-19 17:04:20.064563,31.2,73.6,0.0,0.0,67,5.3,22.1,0.21599999999999953,0,0.0
W0406,2025-03-04 17:04:20.064563,14.3,89.7,0.0,0.0,46,4.6,47.6,0.0,0,0.0
W0407,2024-10-12 17:04:20.064563,23.6,67.1,3.8,3.8,76,3.4,86.8,0.0,0,0.0
W0408,2026-02-19 17:04:20.064563,26.2,82.2,15.6,15.6,15,7.5,2.3,3.9,0,0.0
W0409,2025-12-27 17:04:20.064563,30.1,66.7,0.0,0.0,94,6.5,23.8,0.0,0,0.0
W0410,2024-12-13 17:04:20.064563,32.1,61.9,1.7,1.7,84,3.3,59.7,0.0,0,0.0
W0411,2025-08-17 17:04:20.064563,13.8,91.1,0.0,0.0,50,3.2,86.5,0.0,0,0.0
W0412,2025-07-31 17:04:20.064563,9.7,84.8,10.6,10.6,48,3.5,29.7,2.65,0,0.0
W0413,2024-11-30 17:04:20.064563,37.8,48.1,0.0,0.0,54,3.0,38.3,5.599999999999994,0,0.0
W0414,2024-05-09 17:04:20.064563,28.3,67.6,0.0,0.0,83,3.7,37.3,0.0,0,0.0
W0415,2024-06-20 17:04:20.064563,17.5,81.8,0.7,0.7,107,6.1,29.4,0.0,0,0.0
W0416,2025-12-27 17:04:20.064563,40.5,62.0,0.0,0.0,96,1.6,69.9,11.0,0,0.0
W0417,2025-05-25 17:04:20.064563,26.2,72.9,0.0,0.0,59,3.9,65.6,0.0,1,22.79
W0418,2024-12-26 17:04:20.064563,36.8,63.4,0.0,0.0,76,3.3,84.3,3.5999999999999943,0,0.0
W0419,2024-05-02 17:04:20.064563,25.7,71.6,0.0,0.0,104,1.8,91.8,0.0,0,0.0
W0420,2024-03-21 17:04:20.064563,45.0,53.1,0.0,0.0,84,3.2,90.0,20.0,1,216.81
W0421,2025-02-22 17:04:20.064563,42.6,50.1,0.0,0.0,94,4.0,54.0,15.200000000000003,1,149.3
W0422,2024-07-29 17:04:20.064563,22.5,76.4,0.0,0.0,87,4.0,18.6,0.0,0,0.0
W0423,2025-12-30 17:04:20.064563,34.7,57.8,0.0,0.0,76,3.7,22.2,0.0,1,20.09
W0424,2024-12-11 17:04:20.064563,31.5,53.3,6.9,6.9,60,2.7,59.0,0.0,0,0.0
W0425,2024-08-30 17:04:20.064563,38.7,57.0,0.0,0.0,51,1.4,91.8,7.400000000000006,0,0.0
W0426,2025-06-13 17:04:20.064563,15.4,86.6,0.0,0.0,60,3.1,53.0,0.0,0,0.0
W0427,2025-10-03 17:04:20.064563,31.9,57.2,0.0,0.0,58,1.5,93.6,0.0,0,0.0
W0428,2026-03-10 17:04:20.064563,35.6,67.7,0.0,0.0,69,3.4,26.2,1.2000000000000028,0,0.0
W0429,2025-05-29 17:04:20.064563,7.4,86.4,0.0,0.0,78,2.9,8.6,0.0,0,0.0
W0430,2025-10-13 17:04:20.064563,13.2,86.0,0.0,0.0,74,1.4,79.6,0.0,0,0.0
W0431,2024-03-27 17:04:20.064563,4.6,100.0,0.3,0.3,80,1.3,87.9,0.0,0,0.0
W0432,2024-07-10 17:04:20.064563,22.3,79.7,0.0,0.0,90,3.8,44.8,0.0,0,0.0
W0433,2024-06-03 17:04:20.064563,32.2,61.3,4.2,4.2,60,1.6,10.2,0.0,0,0.0
W0434,2026-02-23 17:04:20.064563,40.0,52.5,0.0,0.0,92,4.7,4.2,10.0,1,153.78
W0435,2024-08-17 17:04:20.064563,25.7,73.2,0.0,0.0,100,3.5,6.3,0.0,0,0.0
W0436,2025-09-27 17:04:20.064563,41.3,32.9,0.0,0.0,86,0.6,43.9,12.599999999999994,1,86.6
W0437,2024-04-23 17:04:20.064563,11.2,89.7,0.0,0.0,67,1.7,23.5,0.0,0,0.0
W0438,2025-03-31 17:04:20.064563,8.0,100.0,3.9,3.9,89,0.3,46.2,0.0,0,0.0
W0439,2025-11-04 17:04:20.064563,24.4,66.7,9.9,9.9,68,2.4,48.8,0.0,0,0.0
W0440,2025-10-04 17:04:20.064563,28.8,63.6,0.0,0.0,91,3.0,45.8,0.0,0,0.0
W0441,2024-08-16 17:04:20.064563,24.7,67.6,0.0,0.0,109,1.7,62.0,0.0,0,0.0
W0442,2025-06-01 17:04:20.064563,4.3,100.0,0.0,0.0,93,2.5,67.9,0.0,0,0.0
W0443,2024-07-26 17:04:20.064563,24.1,68.0,10.9,10.9,88,1.6,39.6,2.725,0,0.0
W0444,2024-04-29 17:04:20.064563,12.0,96.9,0.0,0.0,76,2.4,33.7,0.0,0,0.0
W0445,2025-01-27 17:04:20.064563,31.7,64.4,0.0,0.0,70,1.5,36.8,0.0,1,41.02
W0446,2025-03-26 17:04:20.064563,28.7,74.7,3.2,3.2,96,1.4,7.0,0.0,0,0.0
W0447,2024-04-27 17:04:20.064563,15.6,76.1,0.0,0.0,59,1.8,32.2,0.0,0,0.0
W0448,2025-03-19 17:04:20.064563,19.9,76.8,0.0,0.0,117,0.9,20.0,0.0,0,0.0
W0449,2024-10-19 17:04:20.064563,14.4,86.1,4.2,4.2,97,2.3,29.1,0.0,0,0.0
W0450,2026-02-14 17:04:20.064563,24.4,78.0,0.0,0.0,81,0.2,71.4,0.0,0,0.0
W0451,2024-11-28 17:04:20.064563,34.6,50.2,0.0,0.0,103,0.9,98.9,0.0,0,0.0
W0452,2026-01-29 17:04:20.064563,15.1,96.4,1.6,1.6,89,0.0,92.4,0.0,0,0.0
W0453,2024-07-01 17:04:20.064563,30.0,76.8,0.0,0.0,54,0.0,82.2,0.0,0,0.0
W0454,2025-03-15 17:04:20.064563,19.7,70.6,1.3,1.3,61,0.6,73.7,0.0,0,0.0
W0455,2025-10-12 17:04:20.064563,17.1,79.5,0.0,0.0,85,0.0,94.5,0.0,0,0.0
W0456,2025-05-08 17:04:20.064563,23.9,68.8,0.0,0.0,83,2.2,75.2,0.0,0,0.0
W0457,2025-12-13 17:04:20.064563,14.6,100.0,0.0,0.0,106,0.0,47.1,0.0,0,0.0
W0458,2024-08-23 17:04:20.064563,19.5,76.5,0.0,0.0,86,0.0,60.1,0.0,0,0.0
W0459,2024-11-15 17:04:20.064563,13.0,100.0,0.2,0.2,54,0.0,30.6,0.0,0,0.0
W0460,2024-08-31 17:04:20.064563,44.6,30.4,0.0,0.0,69,0.1,0.3,19.200000000000003,1,112.13
W0461,2024-09-15 17:04:20.064563,25.4,62.1,2.0,2.0,90,0.3,35.4,0.0,0,0.0
W0462,2025-05-14 17:04:20.064563,18.0,76.1,0.0,0.0,43,0.0,40.5,0.0,0,0.0
W0463,2024-04-12 17:04:20.064563,27.1,60.8,0.0,0.0,51,0.0,73.3,0.0,0,0.0
W0464,2024-09-17 17:04:20.064563,23.9,71.5,0.0,0.0,72,0.0,85.9,0.0,0,0.0
W0465,2025-02-21 17:04:20.064563,22.8,68.7,4.3,4.3,89,0.0,96.3,0.0,1,34.8
W0466,2025-05-13 17:04:20.064563,31.1,55.1,0.0,0.0,75,0.3,35.2,0.0,0,0.0
W0467,2026-02-01 17:04:20.064563,32.6,72.7,0.0,0.0,88,0.2,95.7,0.35100000000000053,0,0.0
W0468,2024-11-27 17:04:20.064563,19.7,92.7,0.0,0.0,79,0.8,79.9,0.0,0,0.0
W0469,2024-12-16 17:04:20.064563,19.2,90.6,0.1,0.1,76,0.0,3.1,0.0,0,0.0
W0470,2024-08-28 17:04:20.064563,22.2,81.9,0.0,0.0,66,0.0,59.5,0.0,0,0.0
W0471,2026-03-06 17:04:20.064563,2.0,100.0,0.0,0.8,95,0.0,36.6,0.0,0,0.0
W0472,2024-07-06 17:04:20.064563,9.8,90.3,0.0,0.0,53,1.5,3.4,0.0,0,0.0
W0473,2025-04-13 17:04:20.064563,38.7,42.5,23.7,23.7,26,2.7,53.2,19.250000000000007,1,176.71
W0474,2024-04-26 17:04:20.064563,41.4,51.5,0.0,0.0,101,0.0,58.5,12.799999999999997,1,179.8
W0475,2025-07-12 17:04:20.064563,22.5,64.5,1.9,1.9,59,1.1,25.2,0.0,0,0.0
W0476,2024-10-31 17:04:20.064563,30.8,53.9,2.1,2.1,42,0.1,94.0,0.0,0,0.0
W0477,2024-10-08 17:04:20.064563,28.1,79.4,0.0,0.0,35,0.6,61.0,0.0,0,0.0
W0478,2025-07-02 17:04:20.064563,45.0,61.5,0.0,0.0,91,0.0,17.6,20.0,1,282.69
W0479,2025-03-11 17:04:20.064563,36.2,59.6,0.0,0.0,92,1.4,72.1,2.4000000000000057,1,27.35
W0480,2025-01-24 17:04:20.064563,23.7,85.5,14.6,14.6,41,0.0,49.9,3.65,0,0.0
W0481,2024-11-06 17:04:20.064563,15.4,84.4,0.0,0.0,51,0.0,47.3,0.0,0,0.0
W0482,2024-11-01 17:04:20.064563,8.9,83.2,0.0,0.0,74,0.0,83.5,0.0,0,0.0
W0483,2024-04-11 17:04:20.064563,27.0,75.6,0.0,0.0,100,0.0,13.8,0.0,0,0.0
W0484,2026-01-22 17:04:20.064563,17.4,89.5,0.0,0.0,51,0.0,49.1,0.0,0,0.0
W0485,2024-10-01 17:04:20.064563,10.8,94.6,0.0,0.0,97,0.0,78.1,0.0,0,0.0
W0486,2025-04-30 17:04:20.064563,18.5,79.8,0.0,0.0,42,0.0,66.0,0.0,0,0.0
W0487,2025-02-17 17:04:20.064563,14.2,98.3,0.2,0.2,52,0.0,0.5,0.0,0,0.0
W0488,2024-12-28 17:04:20.064563,41.9,37.3,0.0,0.0,77,0.0,78.7,13.799999999999997,1,128.08
W0489,2024-05-28 17:04:20.064563,33.8,51.5,7.5,7.5,79,0.1,94.5,0.0,0,0.0
W0490,2024-12-28 17:04:20.064563,24.9,62.5,5.0,5.0,94,0.9,70.5,0.0,0,0.0
